video_uri
/mnt/cluster_storage/kinetics_data/val/abseiling/3E7Jib8Yq5M_000118_000128.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/CPMhjRqrLxI_001552_001562.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/J_faWIyCzdc_000033_000043.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/Kbmv94BqZzU_000072_000082.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/LFMlCcsLdKA_000126_000136.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/MpnTZgY650k_000037_000047.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/ND-5jaduGFg_000024_000034.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/NHXo1PE12BU_000075_000085.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/NkLeMkOcftM_000037_000047.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/Pah5xylI7BU_000188_000198.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/R91FQZ02F08_000064_000074.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/S6MlxS0bKHw_000004_000014.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/SFJ-vHJZkMQ_000044_000054.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/SoiBpG6DAnw_000231_000241.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/THKEnD9PB6E_000375_000385.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/TI7DfPMNBPM_000021_000031.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/V_ZreFO2Ijo_000004_000014.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/WVTRUmNU8rA_000214_000224.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/WqqxS_nNIrU_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/X-L7fQ74Axc_000029_000039.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/X2lR3M0b464_000110_000120.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/YGzKZAnQgWc_000003_000013.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/Z6le_Mpszts_000013_000023.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/Z95k8t-jou0_000040_000050.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/ZokeMiSV3ME_000035_000045.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/dWpVkjJ1RRQ_000008_000018.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/hY_WBLs6ShA_000016_000026.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/ixq5OGYjjmA_000154_000164.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/j2_AKSjeQy0_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/jtFqDcawPfM_000024_000034.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/lgQhfUvVM_Y_000105_000115.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/mEia4faVIQc_000110_000120.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/m_I0_mOGtvI_000425_000435.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/p76-UdadD7w_000047_000057.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/puCUSdrgnVE_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/qIDD1oaEjAY_000075_000085.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/qPrj_BOLUwo_000066_000076.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/r7Rjl_uKU3U_000020_000030.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/rCpniO_-2io_000038_000048.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/rMhNv8vq1FA_000006_000016.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/rqjNSsEZhkA_000043_000053.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/sJNoIvivWN8_000050_000060.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/t1w9vTiLHbQ_000043_000053.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/tbVA33t7pys_000059_000069.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/vGlsp8wOH-8_000085_000095.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/vu6UXc6eDoc_000049_000059.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/w209jK13i-g_000055_000065.mp4
/mnt/cluster_storage/kinetics_data/val/abseiling/xmvp3eKN7EM_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/CyaLHZqlBEQ_000045_000055.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/D-KF8cjoRPc_000078_000088.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/D2QfAj8QnX8_001196_001206.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/D3VV5XyHzpE_000073_000083.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/DYxfiuZfszM_000300_000310.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/DblyPWY_NOc_001305_001315.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/Dm8dWz-pQ1M_000296_000306.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/DoQvlDwu1Y8_000523_000533.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/DrAonHCvOhE_001358_001368.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/E4YPUYEU7es_000214_000224.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/E7vQVICQRrw_000131_000141.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/EISn9JfVmrY_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/EiqqUosL1LE_000661_000671.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/FCAjof-NZmY_000741_000751.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/FCFWYOgsF78_000128_000138.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/FF-vVs3GWy8_000121_000131.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/FLDCvmWuT0Q_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/FTd3ONrMXlA_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/Fjnz-MvwyqU_000379_000389.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/Fo-A0_uSRHQ_000003_000013.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/FxA9qDryB7g_000027_000037.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/GahKt4JSH-8_000108_000118.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/GdU0bxGoKno_000052_000062.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/c_7PzZv5Qko_000013_000023.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/dLB2tgUrY0c_000432_000442.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/dOQORZDtuzU_000086_000096.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/dTb5_RVKp4E_000313_000323.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/dUAtlDPYcUs_000097_000107.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/dUK1Pqf7Y2Y_000165_000175.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/dVPkybsUSy4_000269_000279.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/dkJE6CP4tbU_000059_000069.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/du_MYVikaEI_000036_000046.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/e7_orsrtz8Q_000110_000120.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/eH7se-TMSas_003888_003898.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/eIYoI5aBnvQ_000185_000195.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/ec4HplxiP8A_000193_000203.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/eeAYs1_AJFo_000042_000052.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/egvwmu4VLqQ_000195_000205.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/f-VTFSj4NvQ_002598_002608.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/f15LtgeI5LM_000337_000347.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/fFzFmz3Yc3s_000084_000094.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/fSs1DzmqD64_000455_000465.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/fVB6fhwZQvs_001159_001169.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/fVMXG74ZViY_000547_000557.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/fVUTooHZye0_000016_000026.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/fh6Wg4wWlIc_000269_000279.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/frlxWhpMycU_000814_000824.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/g4ts_b1cdos_000296_000306.mp4
/mnt/cluster_storage/kinetics_data/val/acting in play/g9pPym4UXqw_000111_000121.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/MOvGbpKryIM_000021_000031.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/MWUpLAc9l0g_000082_000092.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/MmPM150ugS0_000751_000761.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/OBkSNmV5qjA_000013_000023.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/P0LlFvl0C6M_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/PBy21bcRu7A_000034_000044.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/PS7vGhDHbUA_000016_000026.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/PY1mvn4l-Us_000007_000017.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/PkSnh-H5gjI_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/QLgwhyI3Uu4_000005_000015.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/QfR5R2F5iL8_000033_000043.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/QvNLDNuYG1k_000009_000019.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/R6K3vmmcHMg_000028_000038.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/RLFrCWHWK2k_000003_000013.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/S9zgPhQmx5w_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/SNoRZIwJk1s_000212_000222.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/SuM-_suUfOg_000025_000035.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/TjWmFO3-65g_000140_000150.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/TtcFNio-xPA_000099_000109.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/UWd77bClHIM_000007_000017.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/UkwkF-m8sOA_000786_000796.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/lXPXiHDT97Y_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/m6k_j_vwNho_000005_000015.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/mWWsOV4-4bs_000002_000012.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/mu32DgXSapw_000013_000023.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/nNPNbLrhdjY_000166_000176.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/nPPh4NerjkE_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/oAamuuPTdCM_000088_000098.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/oVzXFIo7_rc_000074_000084.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/pFp6FXnG5ZA_000002_000012.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/qHfI4JFco9E_000184_000194.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/qXnpWTWnu9c_000474_000484.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/qdsSqRYbc1g_000157_000167.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/qqPJxKSuYNE_000016_000026.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/qwrfUYDp-mk_000013_000023.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/r-lwRVEpJXo_000012_000022.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/rOEnou6CJmw_000093_000103.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/rV3FundB590_000006_000016.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/roPMdACLEwg_000029_000039.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/sJE0bp3GWiM_000013_000023.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/spm1vbT6S1w_000080_000090.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/t-BIE1-25Lg_000006_000016.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/tS5koQMAorI_000017_000027.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/uJ_G_GhrIGs_000002_000012.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/uMBNRD3cTIk_000003_000013.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/uQFqzsR6GZ4_000068_000078.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/uZjwgPQy1GY_000067_000077.mp4
/mnt/cluster_storage/kinetics_data/val/adjusting glasses/uwXjwGeCDhc_000287_000297.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/--nQbRBEz2s_000104_000114.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-37UUIjsmGA_000016_000026.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-3xvTiROe7o_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-6_yubx7iSg_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-6b9q-zQnPk_000020_000030.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-7QDJQU657I_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-8khhEKByEM_000006_000016.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-LVME0pkaW8_000024_000034.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-U2frOP59dc_000016_000026.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-VICCY1B1K0_000010_000020.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-VtLx-mcPds_000012_000022.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-_boW-NO5pU_000117_000127.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-cfwqyJGnt0_000002_000012.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-dglCzcubsw_000246_000256.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-eGnPDG5Pxs_000053_000063.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-fTmHyOG-CY_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-kL508ohBoo_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-ni1UWaBmL0_000056_000066.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-rI2ZqZ5vH0_000007_000017.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-t7I9PRPwQI_000005_000015.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-tXuFVHvRdQ_000118_000128.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-tcD0doI-vo_000001_000011.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/-upUws2YqWk_000007_000017.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/0-DC05gGzaI_000002_000012.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/N2dpG4POW6M_000024_000034.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/PaLJBquyhPY_000028_000038.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/PgZJsh_Y8pQ_000263_000273.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/PlNh0CaWWX4_000025_000035.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/PmDtIrDb9vY_000013_000023.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/RqUZjGbPc-c_000027_000037.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/Uq_BbsIWi4E_000070_000080.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/WbSeDXl2_II_000002_000012.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/XTx2c0GZ1xM_000048_000058.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/Xg00sAczhRE_000283_000293.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/YPNckbtBVSQ_000012_000022.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/Ye-q5uNtNCc_000000_000010.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/ZGpI0GjpiRM_000004_000014.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/ZfNZaaCcci8_000022_000032.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/ZzLO2uLzrRU_000195_000205.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/nK07TuR-L1s_000017_000027.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/pbI-2dclZCg_000016_000026.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/tMKaUDlvRc8_000002_000012.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/u3VA6D9GTP8_000003_000013.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/vrr9XZxdQQ8_000004_000014.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/w-KypbhLWI4_000221_000231.mp4
/mnt/cluster_storage/kinetics_data/val/air drumming/wTbqPqeEKqU_000052_000062.mp4
